STATUS,unique_id,title,meets_inclusion_criteria,source,professional_medical_society_code,professional_medical_society,link,publication_reaffirmation_date,year,doi
Published,40,British Association of Dermatologists guidelines for biologic therapy for psoriasis 2020  a rapid update.,TRUE,"Smith CH, Yiu ZZN, Bale T, Burden AD, Coates LC, Edwards W, MacMahon E, Mahil SK, McGuire A, Murphy R, Nelson-Piercy C, Owen CM, Parslew R, Uthman OA, Woolf RT, Manounah L, Ezejimofor MC, Exton LS, Mohd Mustapa MF, British Association of Dermatologists  Clinical Standards Unit. British Association of Dermatologists guidelines for biologic therapy for psoriasis 2020  a rapid update. Br J Dermatol. 2020 Oct;183(4) 628-637.  [21 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/32189327/  PubMed )","[269d47711b60de38db8b095ab1c7e347,]","[British Association of Dermatologists (BAD), ]",https //onlinelibrary.wiley.com/doi/epdf/10.1111/bjd.19039,2020 Oct,2020,10.1111/bjd.19039
Archived,265,Adjuvant systemic therapy and adjuvant radiation therapy for stage I to IIIA completely resected non–small-cell lung cancers.,TRUE,"Kris MG, Gaspar LE, Chaft JE, Kennedy EB, Azzoli CG, Ellis PM, Lin SH, Pass HI, Seth R, Shepherd FA, Spigel DR, Strawn JR, Ung YC, Weyant M. Adjuvant systemic therapy and adjuvant radiation therapy for stage I to IIIA completely resected non-small-cell lung cancers  American Society of Clinical Oncology/Cancer Care Ontario clinical practice guideline update. J Clin Oncol. 2017 Sep 1;35(25) 2960-74.  [83 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/28437162  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,a231f103ca4c8fe511badeb3289a6c8c,]","[American Society of Clinical Oncology (ASCO), Ontario Health (Cancer Care Ontario), Program in Evidence-Based Care (OH [CCO] PEBC), ]",http //ascopubs.org/doi/pdf/10.1200/JCO.2017.72.4401,2017 Sep 1,2017,10.1200/JCO.2017.72.4401
Published,459,Prevention of acute and delayed chemotherapy-induced nausea and vomiting in pediatric cancer patients  a clinical practice guideline.,TRUE,"Patel P, Robinson PD, Cohen M, Devine K, Gibson P, Holdsworth MT, Neumann E, Orsey A, Phillips R, Spinelli D, Thackray J, van de Wetering M, Woods D, Cabral S, Sung L, Dupuis LL. Prevention of acute and delayed chemotherapy-induced nausea and vomiting in pediatric cancer patients  a clinical practice guideline. Pediatr Blood Cancer. 2022 Dec;69(12) e30001.  [34 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/36221901/  PubMed )","[889fb6e15fdccbd624fa35564f9edc4d,]","[Pediatric Oncology Group of Ontario (POGO), ]",https //onlinelibrary.wiley.com/doi/epdf/10.1002/pbc.30001,2022 Dec,2022,10.1002/pbc.30001
Published,87,Guideline for the management of fever and neutropenia in pediatric patients with cancer and hematopoietic cell transplantation recipients  2023 update.,TRUE,"Lehrnbecher T, Robinson PD, Ammann RA, Fisher B, Patel P, Phillips R, Beauchemin MP, Carlesse F, Castagnola E, Davis BL, Elgarten CW, Groll AH, Haeusler GM, Koenig C, Santolaya ME, Tissing WJE, Wolf J, Alexander S, Hu H, Dupuis LL, Sung L. Guideline for the Management of Fever and Neutropenia in Pediatric Patients With Cancer and Hematopoietic Cell Transplantation Recipients  2023 Update. J Clin Oncol. 2023 Mar 20;41(9) 1774-1785.  [33 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/36689694/  PubMed )","[ceef4e7a99ad4380a9e627894d9916e8,]","[International Pediatric Fever and Neutropenia Guideline Group, ]",https //ascopubs.org/doi/pdf/10.1200/JCO.22.02224?role=tab,2023 Mar 20,2023,10.1200/JCO.22.02224
Archived,427,Clinical Pharmacogenetics Implementation Consortium (CPIC) guideline for CYP2D6 genotype and use of ondansetron and tropisetron.,TRUE,"Bell GC, Caudle KE, Whirl-Carrillo M, Gordon RJ, Hikino K, Prows CA, Gaedigk A, Agundez JAG, Sadhasivam S, Klein TE, Schwab M. Clinical Pharmacogenetics Implementation Consortium (CPIC) guideline for CYP2D6 genotype and use of ondansetron and tropisetron. Clin Pharmacol Ther. 2017 Aug;102(2) 213-8.  [30 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/28002639  PubMed )","[e1dfac05efd7e2bcabe2b0ff26bd6cab,]","[Clinical Pharmacogenetics Implementation Consortium (CPIC), ]",https //ascpt.onlinelibrary.wiley.com/doi/epdf/10.1002/cpt.598,2017 Aug,2017,10.1002/cpt.598
Archived,426,Clinical Pharmacogenetics Implementation Consortium (CPIC) guideline for CYP2D6 and CYP2C19 genotypes and dosing of tricyclic antidepressants  2016 update.,TRUE,"Hicks JK, Sangkuhl K, Swen JJ, Ellingrod VL, Müller DJ, Shimoda K, Bishop JR, Kharasch ED, Skaar TC, Gaedigk A, Dunnenberger HM, Klein TE, Caudle KE, Stingl JC. Clinical Pharmacogenetics Implementation Consortium guideline (CPIC) for CYP2D6 and CYP2C19 genotypes and dosing of tricyclic antidepressants  2016 update. Clin Pharmacol Ther. 2017 Jul;102(1) 37-44.  [37 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/27997040  PubMed )","[e1dfac05efd7e2bcabe2b0ff26bd6cab,]","[Clinical Pharmacogenetics Implementation Consortium (CPIC), ]",https //ascpt.onlinelibrary.wiley.com/doi/epdf/10.1002/cpt.597,2017 Jul,2017,10.1002/cpt.597
Archived,428,Clinical Pharmacogenetics Implementation Consortium (CPIC) guidelines for CYP2C19 and voriconazole therapy.,TRUE,"Moriyama B, Obeng AO, Barbarino J, Penzak SR, Henning SA, Scott SA, Agúndez JAG, Wingard JR, McLeod HL, Klein TE, Cross SJ, Caudle KE, Walsh TJ. Clinical Pharmacogenetics Implementation Consortium (CPIC) guidelines for CYP2C19 and voriconazole therapy. Clin Pharmacol Ther. 2017 Jul;102(1) 45-51.  [40 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/27981572  PubMed )","[e1dfac05efd7e2bcabe2b0ff26bd6cab,]","[Clinical Pharmacogenetics Implementation Consortium (CPIC), ]",https //ascpt.onlinelibrary.wiley.com/doi/epdf/10.1002/cpt.583,2017 Jul,2017,10.1002/cpt.583
Published,264,Use of adjuvant bisphosphonates and other bone-modifying agents in breast cancer  ASCO-OH (CCO) guideline update.,TRUE,"Eisen A, Somerfield MR, Accordino MK, Blanchette PS, Clemons MJ, Dhesy-Thind S, Dillmon MS, D Oronzo S, Fletcher GG, Frank ES, Hallmeyer S, Makhoul I, Moy B, Thawer A, Wu JY, Van Poznak CH. Use of adjuvant bisphosphonates and other bone-modifying agents in breast cancer. J Clin Oncol. 2022 Mar 1;40(7) 787-800.  [28 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/35041467/  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,a231f103ca4c8fe511badeb3289a6c8c,]","[American Society of Clinical Oncology (ASCO), Ontario Health (Cancer Care Ontario), Program in Evidence-Based Care (OH [CCO] PEBC), ]",https //ascopubs.org/doi/pdf/10.1200/JCO.21.02647,2022 Mar 1,2022,10.1200/JCO.21.02647
Archived,263,"Second-line hormonal therapy for men with chemotherapy-naïve, castration-resistant prostate cancer.",TRUE,"Virgo KS, Basch E, Loblaw DA, Oliver TK, Rumble RB, Carducci MA, Nordquist L, Taplin ME, Winquist E, Singer EA. Second-line hormonal therapy for men with chemotherapy-naïve, castration-resistant prostate cancer  American Society of Clinical Oncology provisional clinical opinion. J Clin Oncol. 2017 Jun 10;35(17) 1952-64.  [77 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/28441112  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,]","[American Society of Clinical Oncology (ASCO), ]",http //ascopubs.org/doi/pdf/10.1200/JCO.2017.72.8030,2017 Jun 10,2017,10.1200/JCO.2017.72.8030
Archived,262,Brachytherapy for patients with prostate cancer.,TRUE,"Chin J, Rumble RB, Kollmeier M, Heath E, Efstathiou J, Dorff T, Berman B, Feifer A, Jacques A, Loblaw DA. Brachytherapy for patients with prostate cancer  American Society of Clinical Oncology/Cancer Care Ontario joint guideline update. J Clin Oncol. 2017 May 20;35(15) 1737-43.  [22 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/28346805  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,a231f103ca4c8fe511badeb3289a6c8c,]","[American Society of Clinical Oncology (ASCO), Ontario Health (Cancer Care Ontario), Program in Evidence-Based Care (OH [CCO] PEBC), ]",http //ascopubs.org/doi/pdf/10.1200/JCO.2016.72.0466,2017 May 20,2017,10.1200/JCO.2016.72.0466
Archived,124,American Cancer Society head and neck cancer survivorship care guideline.,TRUE,"Cohen EEW, LaMonte SJ, Erb NL, Beckman KL, Sadeghi N, Hutcheson KA, Stubblefield MD, Abbott DM, Fisher PS, Stein KD, Lyman GH, Pratt-Chapman ML. American Cancer Society head and neck cancer survivorship care guideline. CA Cancer J Clin. 2016 May;66(3) 203-39.  [184 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/27002678  PubMed )","[1Kay7YldYswOu8ca4K0AkC,]","[American Cancer Society (ACS), ]",https //onlinelibrary.wiley.com/doi/epdf/10.3322/caac.21343,2016 May,2016,10.3322/caac.21343
Archived,261,Molecular biomarkers for the evaluation of colorectal cancer.,TRUE,"Sepulveda AR, Hamilton SR, Allegra CJ, Grody W, Cushman-Vokoun AM, Funkhouser WK, Kopetz SE, Lieu C, Lindor NM, Minsky BD, Monzon FA, Sargent DJ, Singh VM, Willis J, Clark J, Colasacco C, Rumble RB, Temple-Smolkin R, Ventura CB, Nowak JA. Molecular biomarkers for the evaluation of colorectal cancer  guideline from the American Society for Clinical Pathology, College of American Pathologists, Association for Molecular Pathology, and the American Society of Clinical Oncology. J Clin Oncol. 2017 May 1;35(13) 1453-86.  [152 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/28165299  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,0c8a02601adb1cb49a7b39906b0ecf72,ca43dbc5805494ac67238d6cb817b461,c10dd406df8f472bf9ffa892331e3f65,]","[American Society of Clinical Oncology (ASCO), American Society for Clinical Pathology (ASCP), Association for Molecular Pathology (AMP), College of American Pathologists (CAP), ]",http //ascopubs.org/doi/pdf/10.1200/JCO.2016.71.9807,2017 May 1,2017,10.1200/JCO.2016.71.9807
Archived,260,HER2 testing and clinical decision making in gastroesophageal adenocarcinoma.,TRUE,"Bartley AN, Washington MK, Colasacco C, Ventura CB, Ismaila N, Benson AB III, Carrato A, Gulley ML, Jain D, Kakar S, Mackay HJ, Streutker C, Tang L, Troxell M, Ajani JA. HER2 testing and clinical decision making in gastroesophageal adenocarcinoma  guideline from the College of American Pathologists, American Society for Clinical Pathology, and the American Society of Clinical Oncology. J Clin Oncol. 2017 Feb 1;35(4) 446-64.  [131 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/28129524  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,c10dd406df8f472bf9ffa892331e3f65,0c8a02601adb1cb49a7b39906b0ecf72,]","[American Society of Clinical Oncology (ASCO), College of American Pathologists (CAP), American Society for Clinical Pathology (ASCP), ]",http //ascopubs.org/doi/pdf/10.1200/JCO.2016.69.4836,2017 Feb 1,2017,10.1200/JCO.2016.69.4836
Published,97,American College of Rheumatology guideline for the treatment of rheumatoid arthritis.,TRUE,"Fraenkel L, Bathon JM, England BR, St Clair EW, Arayssi T, Carandang K, Deane KD, Genovese M, Huston KK, Kerr G, Kremer J, Nakamura MC, Russell LA, Singh JA, Smith BJ, Sparks JA, Venkatachalam S, Weinblatt ME, Al-Gibbawi M, Baker JF, Barbour KE, Barton JL, Cappelli L, Chamseddine F, George M, Johnson SR, Kahale L, Karam BS, Khamis AM, Navarro-Millán I, Mirza R, Schwab P, Singh N, Turgunbaev M, Turner AS, Yaacoub S, Akl EA. American College of Rheumatology guideline for the treatment of rheumatoid arthritis. Arthritis Care Res (Hoboken). 2021 Jul;73(7) 924-939.  [66 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/34101387/  PubMed )","[72e00650628391a3c0f29a5fc554534f,]","[American College of Rheumatology (ACR), ]",https //onlinelibrary.wiley.com/doi/epdf/10.1002/acr.24596,2021 Jul,2021,10.1002/acr.24596
Archived,39,British Association of Dermatologists  guidelines for the management of contact dermatitis 2017.,TRUE,"Johnston GA, Exton LS, Mohd Mustapa MF, Slack JA, Coulson IH, English JS, Bourke JF. British Association of Dermatologists  guidelines for the management of contact dermatitis 2017. Br J Dermatol. 2017 Feb;176(2) 317-29.  [121 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/28244094  PubMed )","[269d47711b60de38db8b095ab1c7e347,]","[British Association of Dermatologists (BAD), ]",https //onlinelibrary.wiley.com/doi/full/10.1111/bjd.15239,2017 Feb,2017,10.1111/bjd.15239
Archived,259,Sentinel lymph node biopsy for patients with early-stage breast cancer.,TRUE,"Lyman GH, Somerfield MR, Bosserman LD, Perkins CL, Weaver DL, Giuliano AE. Sentinel lymph node biopsy for patients with early-stage breast cancer  American Society of Clinical Oncology clinical practice guideline update. J Clin Oncol. 2017 Feb 10;35(5) 561-64.  [1 reference ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/27937089  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,]","[American Society of Clinical Oncology (ASCO), ]",http //ascopubs.org/doi/pdf/10.1200/JCO.2016.71.0947,2017 Feb 10,2017,10.1200/JCO.2016.71.0947
Archived,258,Prevention and monitoring of cardiac dysfunction in survivors of adult cancers.,TRUE,"Armenian SH, Lacchetti C, Barac A, Carver J, Constine LS, Denduluri N, Dent S, Douglas PS, Durand JB, Ewer M, Fabian C, Hudson M, Jessup M, Jones LW, Ky B, Mayer EL, Moslehi J, Oeffinger K, Ray K, Ruddy K, Lenihan D. Prevention and monitoring of cardiac dysfunction in survivors of adult cancers  American Society of Clinical Oncology clinical practice guideline. J Clin Oncol. 2017 Mar 10;35(8) 893-911.  [160 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/27918725  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,]","[American Society of Clinical Oncology (ASCO), ]",http //ascopubs.org/doi/pdf/10.1200/JCO.2016.70.5400,2017 Mar 10,2017,10.1200/JCO.2016.70.5400
Archived,257,Management of small renal masses.,TRUE,"Finelli A, Ismaila N, Bro B, Durack J, Eggener S, Evans A, Gill I, Graham D, Huang W, Jewett MA, Latcha S, Lowrance W, Rosner M, Shayegan B, Thompson RH, Uzzo R, Russo P. Management of small renal masses  American Society of Clinical Oncology clinical practice guideline. J Clin Oncol. 2017 Feb 20;35(6) 668-80.  [154 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/28095147  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,]","[American Society of Clinical Oncology (ASCO), ]",http //ascopubs.org/doi/pdf/10.1200/JCO.2016.69.9645,2017 Feb 20,2017,10.1200/JCO.2016.69.9645
Archived,774,Postmastectomy radiotherapy.,TRUE,"Recht A, Comen EA, Fine RE, Fleming GF, Hardenbergh PH, Ho AY, Hudis CA, Hwang ES, Kirshner JJ, Morrow M, Salerno KE, Sledge GW Jr, Solin LJ, Spears PA, Whelan TJ, Somerfield MR, Edge SB. Postmastectomy radiotherapy  an American Society of Clinical Oncology, American Society for Radiation Oncology, and Society of Surgical Oncology focused guideline update. J Clin Oncol. 2016 Dec 20;34(36) 4431-42.  [71 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/27646947  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,1aacca3b799e8e9d631dba63152adefb,46984fdb8fc95dc8d3664eb15d2fdab2,]","[American Society of Clinical Oncology (ASCO), American Society for Radiation Oncology (ASTRO), Society of Surgical Oncology (SSO), ]",http //ascopubs.org/doi/pdf/10.1200/JCO.2016.69.1188,2016 Dec 20,2016,10.1200/JCO.2016.69.1188
Archived,256,Integration of palliative care into standard oncology care.,TRUE,"Ferrell BR, Temel JS, Temin S, Alesi ER, Balboni TA, Basch EM, Firn JI, Paice JA, Peppercorn JM, Phillips T, Stovall EL, Zimmermann C, Smith TJ. Integration of palliative care into standard oncology care  American Society of Clinical Oncology clinical practice guideline update. J Clin Oncol. 2017 Jan;35(1) 96-112.  [73 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/28034065  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,]","[American Society of Clinical Oncology (ASCO), ]",https //ascopubs.org/doi/pdf/10.1200/JCO.2016.70.1474,2017 Jan,2017,10.1200/JCO.2016.70.1474
Archived,773,Society of Surgical Oncology–American Society for Radiation Oncology–American Society of Clinical Oncology consensus guideline on margins for breast-conserving surgery with whole-breast irradiation in ductal carcinoma in situ.,TRUE,"Morrow M, Van Zee KJ, Solin LJ, Houssami N, Chavez-MacGregor M, Harris JR, Horton J, Hwang S, Johnson PL, Marinovich ML, Schnitt SJ, Wapnir I, Moran MS. Society of Surgical Oncology-American Society for Radiation Oncology-American Society of Clinical Oncology consensus guideline on margins for breast-conserving surgery with whole-breast irradiation in ductal carcinoma in situ. J Clin Oncol. 2016 Nov 20;34(33) 4040-46.  [36 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/27528719  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,1aacca3b799e8e9d631dba63152adefb,46984fdb8fc95dc8d3664eb15d2fdab2,]","[American Society of Clinical Oncology (ASCO), American Society for Radiation Oncology (ASTRO), Society of Surgical Oncology (SSO), ]",http //ascopubs.org/doi/pdf/10.1200/JCO.2016.68.3573,2016 Nov 20,2016,10.1200/JCO.2016.68.3573
Archived,851,Clinical practice guidelines for recall and maintenance of patients with tooth-borne and implant-borne dental restorations.,TRUE,"Bidra AS, Daubert DM, Garcia LT, Kosinski TF, Nenn CA, Olsen JA, Platt JA, Wingrove SS, Chandler ND, Curtis DA. Clinical practice guidelines for recall and maintenance of patients with tooth-borne and implant-borne dental restorations. J Prosthodont. 2016 Jan;25(Suppl 1) S32-40.  [54 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/26711219  PubMed )","[68de6f4b34e04d9fd4acae29ae4fca79,b71bcbe1660a9118ede23ea91f259016,cd0899266153ece9c80c7f957e99cddc,9beacc5b42e90d0bf1e62bf4016d3124,]","[American College of Prosthodontists (ACP), Academy of General Dentistry (AGD), American Dental Association (ADA), American Dental Hygienists Association (ADHA), ]",http //onlinelibrary.wiley.com/doi/10.1111/jopr.12416/pdf,2016 Jan,2016,10.1111/jopr.12416/pdf
Archived,359,Heel pain—plantar fasciitis  revision 2014.,TRUE,"Martin RL, Davenport TE, Reischl SF, McPoil TG, Matheson JW, Wukich DK, McDonough CM, American Physical Therapy Association. Heel pain-plantar fasciitis  revision 2014. J Orthop Sports Phys Ther. 2014 Nov;44(11) A1-33.  [100 references ] [PubMed](http //www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&amp;db=pubmed&amp;dopt=Abstract&amp;list_uids=25361863  PubMed )","[ad7fb72b3cbdc54b1d029802783b1a14,]","[Academy of Orthopaedic Physical Therapy, APTA, ]",https //www.jospt.org/doi/pdf/10.2519/jospt.2014.0303,2014 Nov,2014,10.2519/jospt.2014.0303
Archived,255,"Neoadjuvant chemotherapy for newly diagnosed, advanced ovarian cancer.",TRUE,"Wright AA, Bohlke K, Armstrong DK, Bookman MA, Cliby WA, Coleman RL, Dizon DS, Kash JJ, Meyer LA, Moore KN, Olawaiye AB, Oldham J, Salani R, Sparacio D, Tew WP, Vergote I, Edelson MI. Neoadjuvant chemotherapy for newly diagnosed, advanced ovarian cancer  Society of Gynecologic Oncology and American Society of Clinical Oncology clinical practice guideline. J Clin Oncol. 2016 Oct 1;34(28) 3460-73.  [55 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/27502591  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,d4885b4c88b119bca9631b01ae8db108,]","[American Society of Clinical Oncology (ASCO), Society of Gynecologic Oncology (SGO), ]",http //ascopubs.org/doi/pdf/10.1200/JCO.2016.68.6907,2016 Oct 1,2016,10.1200/JCO.2016.68.6907
